epoch,train_rel_l2,test_rel_l2,learning_rate
112,0.08227934718132018,0.08179824203252792,0.0005
113,0.08211573332548142,0.08140663281083108,0.0005
114,0.08207534864544869,0.08143431022763252,0.0005
115,0.0823072424530983,0.08141017183661461,0.0005
116,0.08241386264562607,0.08039678409695625,0.0005
117,0.08252245888113975,0.08019924387335778,0.0005
118,0.0824013315141201,0.08194929659366608,0.0005
119,0.08309503987431527,0.07975875064730645,0.0005
120,0.08218202784657479,0.07983082011342049,0.0005
121,0.08182981461286545,0.08080559596419334,0.0005
122,0.08250805854797363,0.08156508952379227,0.0005
123,0.08171402215957642,0.07975859045982361,0.0005
124,0.081998281031847,0.07929266542196274,0.0005
125,0.0817807038128376,0.07972892671823502,0.0005
126,0.08189440041780471,0.08014354854822159,0.0005
127,0.08149142742156983,0.08052949830889702,0.0005
128,0.08143097177147865,0.07953724190592766,0.0005
129,0.08148513659834862,0.07938199043273926,0.0005
130,0.08163881421089172,0.08191443607211113,0.0005
131,0.08145174786448478,0.08220891207456589,0.0005
132,0.08216890156269073,0.08054968118667602,0.0005
133,0.08169071957468986,0.08167155012488365,0.0005
134,0.08122104868292808,0.08004452213644982,0.0005
135,0.08111447617411613,0.08048483952879906,0.0005
136,0.08125287085771561,0.0796874463558197,0.0005
137,0.0810981659591198,0.080220178514719,0.0005
138,0.08114581465721131,0.0804126352071762,0.0005
139,0.08205688461661338,0.07906476184725761,0.0005
140,0.080877286195755,0.07890852689743041,0.0005
141,0.08076108157634736,0.0798206515610218,0.0005
142,0.08157245337963104,0.08002546653151513,0.0005
143,0.08079644694924354,0.07940293028950692,0.0005
144,0.08115521118044854,0.07921304926276207,0.0005
145,0.08070124626159668,0.07839637845754624,0.0005
146,0.08091984629631042,0.07877763956785203,0.0005
147,0.08092451259493828,0.07914220839738846,0.0005
148,0.08122172266244888,0.07988777309656143,0.0005
149,0.08132590040564537,0.07895380035042762,0.0005
150,0.08086388990283012,0.07934923395514488,0.0005
151,0.08075240775942802,0.08001969754695892,0.0005
152,0.08046647310256957,0.08133472502231598,0.0005
153,0.08121161803603172,0.07887308970093727,0.0005
154,0.08107214778661728,0.0792489118874073,0.0005
155,0.07996223494410515,0.07814246118068695,0.0005
156,0.0800966814160347,0.07856644690036774,0.0005
157,0.08017941996455193,0.07897541895508767,0.0005
158,0.0803522102534771,0.07872672230005265,0.0005
159,0.07986608117818833,0.07769258543848992,0.0005
160,0.0802111043035984,0.07911303341388702,0.0005
161,0.0802011775970459,0.07798396348953247,0.0005
162,0.08006317064166069,0.07786057963967323,0.0005
163,0.0793822991847992,0.07897785454988479,0.0005
164,0.07980477184057236,0.07848143577575684,0.0005
165,0.07940719708800316,0.07767740860581399,0.0005
166,0.08010337918996811,0.08134540617465973,0.0005
167,0.08055277734994888,0.07897565960884094,0.0005
168,0.0807151934504509,0.07841474264860153,0.0005
169,0.07973504111170769,0.07803166508674622,0.0005
170,0.07910901159048081,0.07953391894698143,0.0005
171,0.08116112738847732,0.08061972856521607,0.0005
172,0.07952135682106018,0.0787561647593975,0.0005
173,0.07915896072983741,0.08013741150498391,0.0005
174,0.07951896607875825,0.0777104876935482,0.0005
175,0.0797779269516468,0.07819661423563957,0.0005
176,0.0796431089937687,0.07947344332933426,0.0005
177,0.08161667704582215,0.07955272570252418,0.0005
178,0.08050756007432938,0.07808818444609641,0.0005
179,0.07908816739916802,0.07772302106022835,0.0005
180,0.07920000657439231,0.07853002399206162,0.0005
181,0.07888019129633904,0.07668678686022759,0.0005
182,0.07879794776439666,0.07701150104403495,0.0005
183,0.07862947180867196,0.07723386436700821,0.0005
184,0.07905493691563606,0.07710940167307853,0.0005
185,0.07840988978743553,0.07745453417301178,0.0005
186,0.07901834398508072,0.0778050109744072,0.0005
187,0.07853935897350312,0.07803612425923348,0.0005
188,0.07933337107300759,0.07675970047712326,0.0005
189,0.07899638667702674,0.07754071950912475,0.0005
190,0.07837855011224747,0.07713794708251953,0.0005
191,0.07821872666478157,0.07757541313767433,0.0005
192,0.07836055785417556,0.07822883874177933,0.0005
193,0.07832253634929658,0.0773988276720047,0.0005
194,0.07795790523290634,0.07731407135725021,0.0005
195,0.07817322313785553,0.07823072373867035,0.0005
196,0.07866262927651406,0.07903383523225785,0.0005
197,0.07840118244290352,0.079118762165308,0.0005
198,0.07868443280458451,0.07779056876897812,0.0005
199,0.07843429863452911,0.07674399316310883,0.00025
