epoch,train_rel_l2,test_rel_l2,learning_rate
205,0.005167845147661864,0.00655136532150209,0.00025
206,0.0040902444534003735,0.0038581117521971466,0.00025
207,0.004405931173823774,0.004937535803765059,0.00025
208,0.00374678032938391,0.0032303872518241405,0.00025
209,0.004017674173228443,0.0040618778672069315,0.00025
210,0.0041901257634162905,0.004060880560427904,0.00025
211,0.0040643890388309956,0.003457595314830542,0.00025
212,0.002792821067851037,0.0045746513176709415,0.00025
213,0.003952810373157263,0.004358415119349956,0.00025
214,0.0038711228081956504,0.004169089812785387,0.00025
215,0.004131768262013793,0.00417818995192647,0.00025
216,0.003989692726172507,0.005970390327274799,0.00025
217,0.004282545414753258,0.0025892550125718116,0.00025
218,0.0034083638666197657,0.003578633558936417,0.00025
219,0.0037466750899329783,0.0027935220627114178,0.00025
220,0.0040872981958091255,0.0040267592063173655,0.00025
221,0.004450122360140085,0.003956669010221958,0.00025
222,0.0037575196055695415,0.0027447905391454696,0.00025
223,0.0035149670857936143,0.0028842132771387695,0.00025
224,0.0037721966300159693,0.0033168557798489927,0.00025
225,0.004325624853372574,0.0051423934753984215,0.00025
226,0.004598898580297828,0.006872318405658007,0.00025
227,0.003887744667008519,0.0042702199425548315,0.00025
228,0.003363181771710515,0.004068817500956357,0.00025
229,0.002914051746483892,0.002494796772953123,0.00025
230,0.002856843553017825,0.002949568070471287,0.00025
231,0.0028732228954322634,0.0024890637723729014,0.00025
232,0.004740672851912677,0.00527095659635961,0.00025
233,0.004329096493311226,0.004148924956098199,0.00025
234,0.003270268579944968,0.00338639363180846,0.00025
235,0.004045214499346912,0.0026224873960018157,0.00025
236,0.004164795647375286,0.0035589639097452163,0.00025
237,0.004162879521027207,0.004914667503908276,0.00025
238,0.0041989735187962654,0.003831907152198255,0.00025
239,0.004276657630689442,0.005174034181982279,0.00025
240,0.0042975494195707144,0.005140405800193548,0.00025
241,0.003042190591804683,0.00560038429684937,0.00025
242,0.004571913667023182,0.0034129895968362687,0.00025
243,0.003908460591919721,0.002834126609377563,0.00025
244,0.003545620585791767,0.002728526247665286,0.00025
245,0.003371791052632034,0.0029490990564227104,0.00025
246,0.0031601838814094662,0.0035227431915700437,0.00025
247,0.002939720598515123,0.0038285770686343314,0.00025
248,0.0029020082019269467,0.0021933136275038125,0.00025
249,0.004398029325529933,0.00534232435747981,0.00025
250,0.004599792687222362,0.006006795959547162,0.00025
251,0.0035403213929384946,0.0025638592429459094,0.00025
252,0.0029485929827205836,0.0031353090424090626,0.00025
253,0.003344205184839666,0.0030105648562312125,0.00025
254,0.004056747253052891,0.0045019919518381355,0.00025
255,0.00472183215431869,0.005073010642081499,0.00025
256,0.0038537240820005537,0.0045315220952033995,0.00025
257,0.0046384093351662155,0.00386285746935755,0.00025
258,0.003983810134232044,0.0027193348621949555,0.00025
259,0.0029501708806492387,0.005170014826580882,0.00025
260,0.004149410934187472,0.002857822459191084,0.00025
261,0.003017387832514942,0.005191500624641776,0.00025
262,0.0051719910558313134,0.003880774904973805,0.00025
263,0.004425378832966089,0.005659697670489549,0.00025
264,0.003830024767667055,0.003109746309928596,0.00025
265,0.0036524635879322887,0.005659452546387911,0.00025
266,0.004204435762949288,0.0052632767707109455,0.00025
267,0.004368939844425768,0.0040611084550619125,0.00025
268,0.0030367135349661113,0.0037611469626426695,0.00025
269,0.0033786928397603333,0.0039378311950713394,0.00025
270,0.00304640541318804,0.002545646415092051,0.00025
271,0.0038595079444348813,0.005541003355756402,0.00025
272,0.00435546142514795,0.004675015574321151,0.00025
273,0.004467248995788395,0.0040198790840804575,0.00025
274,0.0036280049243941903,0.002796579711139202,0.00025
275,0.004103888184763491,0.0032128710765391586,0.00025
276,0.003174036629498005,0.0029774783179163933,0.00025
277,0.0031690421397797762,0.0047661275137215854,0.00025
278,0.004554818137548864,0.0038020603358745577,0.00025
279,0.00390858918428421,0.0038612189469859003,0.00025
280,0.0035183278610929846,0.0025309674441814423,0.00025
281,0.00378594356123358,0.0036327643785625694,0.00025
282,0.004237893652170897,0.004747170954942703,0.00025
283,0.004094667760655284,0.0037656679283827542,0.00025
284,0.004039847864769399,0.0029784421203657985,0.00025
285,0.003554333462379873,0.003771583433263004,0.00025
286,0.0033668687380850313,0.003119426500052214,0.00025
287,0.0036556572327390313,0.002614656859077513,0.00025
288,0.0034416329581290483,0.0030196761479601266,0.00025
289,0.004387905658222735,0.0036689141066744923,0.00025
290,0.004137987666763365,0.003472808771766722,0.00025
291,0.0042075456166639925,0.00607876512221992,0.00025
292,0.004244983633980155,0.003834260208532214,0.00025
293,0.003415838652290404,0.004268260905519128,0.00025
294,0.003010984801221639,0.002829600987024605,0.00025
295,0.0038313693180680275,0.0026479033287614582,0.00025
296,0.0029356356081552803,0.0034956344636157153,0.00025
297,0.0037557481159456074,0.005211848206818104,0.00025
298,0.004006090606562793,0.005613664770498872,0.00025
299,0.004536607027985156,0.004084589122794568,0.000125
300,0.002136977876070887,0.0017582020140253008,0.000125
301,0.0016646218416281045,0.0020818425808101894,0.000125
302,0.0019192178128287197,0.002251093299128115,0.000125
303,0.0021681236801669003,0.0027384077198803424,0.000125
304,0.0024830279289744794,0.002592070400714874,0.000125
305,0.002399169991258532,0.0025224949466064574,0.000125
306,0.002458816380240023,0.0025057312101125716,0.000125
307,0.002211263992357999,0.0023958995705470445,0.000125
308,0.002208892691414803,0.002567985700443387,0.000125
309,0.002535616643726826,0.002558502275496721,0.000125
310,0.0023534531728364528,0.0028550209244713187,0.000125
311,0.00207877533743158,0.0018949092016555368,0.000125
312,0.0016980067500844598,0.0018623671610839665,0.000125
313,0.0020052486611530185,0.002477239933796227,0.000125
314,0.0023421115218661727,0.001844332623295486,0.000125
315,0.0021283370978198947,0.001873095554765314,0.000125
316,0.0017195919947698712,0.002177167229820043,0.000125
317,0.0018587290844880044,0.001892935228534043,0.000125
318,0.0018219077470712365,0.0017022187123075128,0.000125
319,0.0024275990622118116,0.002214053110219538,0.000125
320,0.0023040705895982683,0.002883146866224706,0.000125
321,0.002131938422098756,0.0022829324472695587,0.000125
322,0.0024015932762995362,0.0017447088845074176,0.000125
323,0.0017914851615205406,0.0019034880213439464,0.000125
324,0.0023298474261537194,0.0034671209286898375,0.000125
325,0.0024212723434902726,0.001847140642348677,0.000125
326,0.0019358030590228737,0.0022610326996073127,0.000125
327,0.001792373803909868,0.0015988381113857032,0.000125
328,0.0018519683508202434,0.001823967497330159,0.000125
329,0.002265349382068962,0.001873575453646481,0.000125
330,0.002232054355554283,0.0031289650360122323,0.000125
331,0.0020459990901872515,0.0017609279486350716,0.000125
332,0.00202198974089697,0.0026802232256159185,0.000125
333,0.0025367465056478976,0.0025482410797849297,0.000125
334,0.0024731211084872483,0.002106723899487406,0.000125
335,0.002495778356678784,0.002158948115538806,0.000125
336,0.001985605279915035,0.0025444439379498363,0.000125
337,0.001777384381275624,0.0017062245053239167,0.000125
338,0.0017926426464691758,0.0019309953786432743,0.000125
339,0.0025036382023245094,0.0035978021332994103,0.000125
340,0.0022518542991019786,0.0018028989899903536,0.000125
341,0.0017292239819653333,0.0017613272997550667,0.000125
342,0.0023677995800971984,0.001912926451768726,0.000125
343,0.0021492887567728758,0.0032937017967924476,0.000125
344,0.0020310385804623364,0.003200571145862341,0.000125
345,0.002567782786209136,0.003175107925198972,0.000125
346,0.002532395243179053,0.002898053824901581,0.000125
347,0.0020296328095719216,0.003395872749388218,0.000125
348,0.0022029185527935626,0.0022972987382672725,0.000125
349,0.0020951796369627117,0.0019091852125711739,0.000125
350,0.0020168030611239372,0.0019173648324795067,0.000125
351,0.002027324193622917,0.0021421293378807603,0.000125
352,0.00194834342924878,0.0018273278954438865,0.000125
353,0.0020728973788209258,0.0018327534664422274,0.000125
354,0.001958796568214893,0.002327358291950077,0.000125
355,0.0017757073557004332,0.0016084367060102522,0.000125
356,0.0018909343262203037,0.0018531011883169413,0.000125
357,0.0017949427897110582,0.0020370373036712407,0.000125
358,0.002163436789996922,0.001890753151383251,0.000125
359,0.00246867801528424,0.0028247036039829253,0.000125
360,0.0025384017056785525,0.0025905660586431623,0.000125
361,0.002051206175237894,0.002075559867080301,0.000125
362,0.0017934044636785983,0.0025039792293682695,0.000125
363,0.0019684625323861836,0.001992292085196823,0.000125
364,0.0023022491997107862,0.003762755333445966,0.000125
365,0.002703279508277774,0.0024363746866583823,0.000125
366,0.0022464787447825075,0.0020765764988027514,0.000125
367,0.0023494934709742663,0.002924445737153292,0.000125
368,0.002326037322636694,0.0017446110839955508,0.000125
369,0.0019565174588933587,0.0032048235647380353,0.000125
370,0.0019726048968732356,0.001897169218864292,0.000125
371,0.0023775092279538514,0.0021597246988676487,0.000125
372,0.0024777346476912497,0.0019369404762983322,0.000125
373,0.0016508057271130384,0.0015827372088097035,0.000125
374,0.0017175194411538541,0.0017437191680073738,0.000125
375,0.0017052484164014458,0.0016217881930060685,0.000125
376,0.002038562465459108,0.0023688274435698987,0.000125
377,0.0024783386616036296,0.0025926520116627215,0.000125
378,0.002247825446538627,0.0016508144559338688,0.000125
379,0.0022867398778907955,0.002646753890439868,0.000125
380,0.0022509241686202584,0.0018522474681958556,0.000125
381,0.0016557470546104014,0.0021393430652096868,0.000125
382,0.0024252933938987554,0.0022082138573750855,0.000125
383,0.0023597191460430623,0.0019766136072576048,0.000125
384,0.0019914916600100698,0.00242153936997056,0.000125
385,0.0018033066880889237,0.0016397770959883928,0.000125
386,0.0016647760150954127,0.001730899151880294,0.000125
387,0.0020532446284778415,0.0023923293920233846,0.000125
388,0.0026108596194535493,0.0021074818330816926,0.000125
389,0.0024304721574299037,0.002746856398880482,0.000125
390,0.002571578063070774,0.0019233997212722898,0.000125
391,0.002502875910140574,0.002089998801238835,0.000125
392,0.002166171141434461,0.0024035477777943014,0.000125
393,0.0016884487867355347,0.0019121756893582642,0.000125
394,0.0018671647924929857,0.0038017409853637217,0.000125
395,0.0024376306589692833,0.0016773894662037493,0.000125
396,0.0018702041497454048,0.0016949009848758578,0.000125
397,0.0017389297625049949,0.001863114512525499,0.000125
398,0.0016885984747204929,0.0029687466565519573,0.000125
399,0.0021364203025586903,0.0018619044567458332,6.25e-05
400,0.0014205454126931727,0.001471643545664847,6.25e-05
401,0.0011978434468619525,0.0013424155651591719,6.25e-05
402,0.0013040876283776015,0.0019733413239009677,6.25e-05
403,0.0013625294610392301,0.0013543297711294145,6.25e-05
404,0.0012742152460850774,0.0013667203311342746,6.25e-05
405,0.0011894098285119982,0.0013176843582186847,6.25e-05
406,0.0012516558251809329,0.0013909608242101967,6.25e-05
407,0.001263352818787098,0.0016209351713769137,6.25e-05
408,0.001227512275800109,0.0013070668384898454,6.25e-05
409,0.0012512772832997143,0.0013658722920808942,6.25e-05
410,0.0013662313390523195,0.0014823345001786948,6.25e-05
411,0.0016067236952949314,0.001294608018361032,6.25e-05
412,0.001441788497613743,0.001342236070195213,6.25e-05
413,0.001289793235482648,0.001433697936590761,6.25e-05
414,0.0011768348899204284,0.0013328813656698912,6.25e-05
415,0.0013640668778680265,0.001984420290682465,6.25e-05
416,0.0013315389479976148,0.0017735602101311087,6.25e-05
417,0.0015564153506420553,0.0016328675672411918,6.25e-05
418,0.0013115101819857955,0.001465237233787775,6.25e-05
419,0.0015088967455085367,0.001849897881038487,6.25e-05
420,0.001378335963236168,0.0020744201028719544,6.25e-05
421,0.001547826057067141,0.0015178885660134256,6.25e-05
422,0.001527042300440371,0.002436338714323938,6.25e-05
423,0.0014592738915234803,0.0016622138558886946,6.25e-05
424,0.0013272331038024277,0.0013624570914544166,6.25e-05
425,0.0012119661550968885,0.0013531758973840623,6.25e-05
426,0.001509351358981803,0.0012665493704844266,6.25e-05
427,0.0014371904951985925,0.001345439039869234,6.25e-05
428,0.0013353966630529613,0.0017274057841859757,6.25e-05
429,0.0014038362260907888,0.002028259914368391,6.25e-05
430,0.0013421715330332517,0.0016163759981282055,6.25e-05
431,0.001540664378553629,0.0018090298864990473,6.25e-05
432,0.0012938223918899895,0.00134361915406771,6.25e-05
433,0.001250689229927957,0.0014959260122850537,6.25e-05
434,0.001190770254470408,0.0015581674524582922,6.25e-05
435,0.0012425549316685647,0.0013727696787100285,6.25e-05
436,0.001458053255919367,0.0017219891073182226,6.25e-05
437,0.001389063789974898,0.0019024800974875688,6.25e-05
438,0.0014551882748492062,0.001557894016150385,6.25e-05
439,0.0012745053379330784,0.0015077731339260935,6.25e-05
440,0.0015334134933073073,0.0015533549594692886,6.25e-05
441,0.0013757773884572088,0.0013667789404280483,6.25e-05
442,0.0013170343160163612,0.0015394607558846473,6.25e-05
443,0.0012872209341730923,0.0012690535630099475,6.25e-05
444,0.0014744945953134448,0.0016999649698846043,6.25e-05
445,0.0014187317632604391,0.0016536969807930291,6.25e-05
446,0.0015419848798774183,0.001700341491959989,6.25e-05
447,0.0014258931472431867,0.0012193214148283004,6.25e-05
448,0.0012312330491840839,0.0015219464898109437,6.25e-05
449,0.0013466389698442072,0.0013520990090910346,6.25e-05
450,0.0013258782762568444,0.0013028005138039588,6.25e-05
451,0.0013615136919543148,0.0020631325081922115,6.25e-05
452,0.0013677599153015764,0.0015683333040215075,6.25e-05
453,0.0011723644146695734,0.0015526364324614406,6.25e-05
454,0.0013913340924773365,0.0013930475572124124,6.25e-05
455,0.001172462246613577,0.0013575489865615964,6.25e-05
456,0.001436610196251422,0.0013320550497155637,6.25e-05
457,0.001481470293365419,0.0019472534069791437,6.25e-05
458,0.0013764850585721432,0.001493086141999811,6.25e-05
459,0.0013870570296421647,0.0014617654378525913,6.25e-05
460,0.0012972936441656203,0.0015672254143282772,6.25e-05
461,0.001183931800769642,0.00130139525863342,6.25e-05
462,0.0014318468689452856,0.0014025933342054486,6.25e-05
463,0.0012157391803339123,0.0012944840418640524,6.25e-05
464,0.0012174066482111812,0.0013603199389763177,6.25e-05
465,0.0011325115291401745,0.0016321571776643396,6.25e-05
466,0.0015054575121030212,0.0015595141099765896,6.25e-05
467,0.0014596298185642809,0.0018939294619485735,6.25e-05
468,0.0015442918823100626,0.0017178810434415937,6.25e-05
469,0.0015377783123403787,0.002148453576955944,6.25e-05
470,0.0014071909117046744,0.0016278467723168434,6.25e-05
471,0.0013499672315083445,0.001837801397778094,6.25e-05
472,0.0015468477387912572,0.0015804315567947923,6.25e-05
473,0.001339229242876172,0.0015663582133129239,6.25e-05
474,0.0015159506455529482,0.0013204007525928318,6.25e-05
475,0.0013223611330613495,0.0017192998784594238,6.25e-05
476,0.001174829767551273,0.0013683226483408363,6.25e-05
477,0.0011711692018434405,0.0013367991894483566,6.25e-05
478,0.0012189722887706012,0.0018004312529228627,6.25e-05
479,0.001382879171287641,0.0012772333924658597,6.25e-05
480,0.0013127687748055905,0.0014048066223040223,6.25e-05
481,0.0011871366447303445,0.0013488418713677674,6.25e-05
482,0.0011940353887621314,0.0012401894782669842,6.25e-05
483,0.001199786551296711,0.0012002569274045527,6.25e-05
484,0.0014263735502026975,0.0013284881541039794,6.25e-05
485,0.0011680108762811869,0.0013623358216136694,6.25e-05
486,0.001373022039188072,0.0013120011426508427,6.25e-05
487,0.0011878664675168693,0.0013175278552807867,6.25e-05
488,0.00112822950235568,0.0012761675228830428,6.25e-05
489,0.0012409582035616041,0.0015237795072607697,6.25e-05
490,0.001524948839796707,0.001366783562116325,6.25e-05
491,0.00116390016162768,0.0013311451766639948,6.25e-05
492,0.0014295043959282338,0.0017940313788130879,6.25e-05
493,0.0011799756705295295,0.0012286998564377428,6.25e-05
494,0.0012705627700779587,0.001570300990715623,6.25e-05
495,0.0013797246455214919,0.0018235891591757536,6.25e-05
496,0.001429512264439836,0.0014168219757266342,6.25e-05
497,0.0015093085693661124,0.0013784694368951023,6.25e-05
498,0.0012792768084909766,0.0012718023208435625,6.25e-05
499,0.0014607441111002116,0.001271297357743606,3.125e-05
