epoch,train_rel_l2,test_rel_l2,learning_rate
0,0.16061533033847808,0.11139435470104217,0.001
1,0.10241545930504799,0.09271601364016532,0.001
2,0.07726727314293384,0.0683375958353281,0.001
3,0.05739951357245445,0.0524609487503767,0.001
4,0.04888136006891727,0.04577966146171093,0.001
5,0.04434557817876339,0.04023806527256966,0.001
6,0.03859242305159569,0.03979277238249779,0.001
7,0.03398161396384239,0.03186059258878231,0.001
8,0.030728246085345745,0.02912659291177988,0.001
9,0.02830955509096384,0.029673710651695728,0.001
10,0.027353807352483273,0.02610700186342001,0.001
11,0.02755479160696268,0.02874027919024229,0.001
12,0.02727570090442896,0.027350435219705104,0.001
13,0.026419580951333045,0.02830224446952343,0.001
14,0.024813002198934554,0.023896940052509308,0.001
15,0.02259730573743582,0.02694304343312979,0.001
16,0.02366298347711563,0.021880331076681615,0.001
17,0.022402588352560995,0.02263353653252125,0.001
18,0.0221666369959712,0.02460507433861494,0.001
19,0.022881767377257348,0.02578861191868782,0.001
20,0.022095328606665136,0.02243797779083252,0.001
21,0.020602879896759987,0.023018953017890455,0.001
22,0.020829072594642638,0.0214286619797349,0.001
23,0.020880269035696983,0.021219896711409093,0.001
24,0.020099485106766225,0.0248959856107831,0.001
25,0.019833285287022592,0.019711459428071974,0.001
26,0.018921237699687482,0.019661003910005092,0.001
27,0.018666447401046754,0.020543226227164268,0.001
28,0.019274529665708542,0.01876950990408659,0.001
29,0.019955762773752213,0.019635767489671708,0.001
30,0.018246055766940116,0.018119498528540133,0.001
31,0.01777198079973459,0.019669399410486222,0.001
32,0.019948037192225456,0.021074485406279563,0.001
33,0.018007309939712286,0.019735785201191902,0.001
34,0.017111320327967406,0.017945569660514592,0.001
35,0.01772205576300621,0.018765590526163577,0.001
36,0.01743987003341317,0.018316063098609447,0.001
37,0.0169481529481709,0.016798522509634494,0.001
38,0.016797054689377547,0.01763016963377595,0.001
39,0.017028451301157474,0.01716968659311533,0.001
40,0.017249436229467393,0.01709282286465168,0.001
41,0.016846165731549262,0.017778985761106016,0.001
42,0.015954235177487133,0.017811029497534037,0.001
43,0.016568126287311316,0.016857375297695397,0.001
44,0.015932911131531,0.01788954734802246,0.001
45,0.016136335544288158,0.016664260532706976,0.001
46,0.015087966490536928,0.01683781361207366,0.001
47,0.015728460662066936,0.016919844411313535,0.001
48,0.01862535044550896,0.017802730761468412,0.001
49,0.016553504411131143,0.02013726569712162,0.001
50,0.016397550720721483,0.01649585263803601,0.001
51,0.01574925197288394,0.01638705898076296,0.001
52,0.01620293825864792,0.018965801410377025,0.001
53,0.016030892618000506,0.016902522090822457,0.001
54,0.016006708554923536,0.016588260512799026,0.001
55,0.014897351562976837,0.01666446179151535,0.001
56,0.01609738091006875,0.016421724297106265,0.001
57,0.015513055268675089,0.016934643406420945,0.001
58,0.01482061030343175,0.016654551308602095,0.001
59,0.01513254662975669,0.01712588928639889,0.001
60,0.014860999844968319,0.01488680075854063,0.001
61,0.014571529477834702,0.016899743024259804,0.001
62,0.014692201316356658,0.016253043431788683,0.001
63,0.01555586900562048,0.01640884010121226,0.001
64,0.014892699606716632,0.015535260271281003,0.001
65,0.01497659707441926,0.015573169291019439,0.001
66,0.014698780607432127,0.015336131863296031,0.001
67,0.013632283248007297,0.016251843888312578,0.001
68,0.014321963172405958,0.01490829000249505,0.001
69,0.014871123153716326,0.014893758483231068,0.001
70,0.013783097825944423,0.01563728740438819,0.001
71,0.014608577974140644,0.015065354481339454,0.001
72,0.01437829812988639,0.015090025961399078,0.001
73,0.01449714357033372,0.015491180308163165,0.001
74,0.014674386847764254,0.015216550417244434,0.001
75,0.015020598936825991,0.014855540916323661,0.001
76,0.014682290647178887,0.014662460237741471,0.001
77,0.01376741236075759,0.015690663177520037,0.001
78,0.014589112158864737,0.014254175405949355,0.001
79,0.014033188708126546,0.015073785092681646,0.001
80,0.013882640842348337,0.01498579429462552,0.001
81,0.01390486441552639,0.015143620409071445,0.001
82,0.014286591466516256,0.014735353272408247,0.001
83,0.013513877280056477,0.014928834326565266,0.001
84,0.013744950965046883,0.015118273068219423,0.001
85,0.014139071796089411,0.014551549684256315,0.001
86,0.013927545193582773,0.013840016070753336,0.001
87,0.013550705946981908,0.015272756572812796,0.001
88,0.013373322542756796,0.01543093528598547,0.001
89,0.013979648873209953,0.01417372291907668,0.001
90,0.013622850961983204,0.01798529103398323,0.001
91,0.01569968830794096,0.014991601090878248,0.001
92,0.013228232562541962,0.015358752384781838,0.001
93,0.013803245276212692,0.0139091856777668,0.001
94,0.012949003148823976,0.015250136330723762,0.001
95,0.013320055846124888,0.014339231420308352,0.001
96,0.014049771018326282,0.014222596492618322,0.001
97,0.013334262948483229,0.015142974629998206,0.001
98,0.013572470936924218,0.015062971599400043,0.001
99,0.013706674594432115,0.014548015780746937,0.0005
100,0.01136959007009864,0.012442784011363983,0.0005
101,0.010834739431738854,0.012978515028953553,0.0005
102,0.010949572008103132,0.012290085665881634,0.0005
103,0.010881004575639962,0.012350602261722087,0.0005
104,0.01097412221133709,0.013216100633144379,0.0005
105,0.01099112194031477,0.012528328783810138,0.0005
106,0.010920836608856916,0.012623868603259324,0.0005
107,0.011283944323658944,0.012655877694487571,0.0005
108,0.010935698263347149,0.012260543089359999,0.0005
109,0.010717163309454918,0.012325574550777674,0.0005
110,0.01092178961262107,0.012361017428338528,0.0005
111,0.010970116425305605,0.013825317285954953,0.0005
112,0.011384622417390347,0.012789202760905028,0.0005
113,0.010759235601872206,0.012732701282948256,0.0005
114,0.010834864266216755,0.01243807477876544,0.0005
115,0.010499902237206697,0.012454065959900618,0.0005
116,0.010867418181151152,0.012732680700719357,0.0005
117,0.01138205200433731,0.012112057395279407,0.0005
118,0.010516620501875877,0.012006844393908978,0.0005
119,0.010943096317350864,0.012468735594302416,0.0005
120,0.010649504102766515,0.012311914376914502,0.0005
121,0.010679521560668946,0.01207861267030239,0.0005
122,0.011083822995424271,0.012733315397053958,0.0005
123,0.011205762531608343,0.013823027815669775,0.0005
124,0.010919350907206535,0.011965714953839779,0.0005
125,0.010547417681664228,0.012099224887788296,0.0005
126,0.010953375790268182,0.012879582680761814,0.0005
127,0.01096173819154501,0.012968493718653917,0.0005
128,0.01112439164891839,0.012290528044104576,0.0005
129,0.011230647508054971,0.012215761560946703,0.0005
130,0.010929187908768654,0.012086076010018588,0.0005
131,0.011082577500492335,0.01228565601631999,0.0005
132,0.010721619855612517,0.011585171148180962,0.0005
133,0.010770660508424044,0.01187727665528655,0.0005
134,0.010513438452035189,0.011837265267968178,0.0005
135,0.010607006773352624,0.012712199334055185,0.0005
136,0.010860643275082111,0.013136833347380162,0.0005
137,0.010861101727932691,0.012849357165396213,0.0005
138,0.010374179985374212,0.011824552528560161,0.0005
139,0.010205978639423846,0.011982685141265392,0.0005
140,0.010913726370781661,0.012537000700831413,0.0005
141,0.010696160867810249,0.011938291974365712,0.0005
142,0.011281580831855535,0.01439367700368166,0.0005
143,0.010930502749979497,0.01192997433245182,0.0005
144,0.010761563293635845,0.012129334267228842,0.0005
145,0.010637924633920192,0.01230547707527876,0.0005
146,0.010447489898651838,0.012565182615071535,0.0005
